SeniorCitizen,MonthlyCharges_Log,TotalCharges_Log,PhoneService_new,Contract_new,PaperlessBilling_new,PaymentMethod_new,Churn_new,gender_new,Partner_new,Dependents_new,MultipleLines_new,InternetService_new,OnlineSecurity_new,OnlineBackup_new,DeviceProtection_new,TechSupport_new,StreamingTV_new,StreamingMovies_new,tenureCatLabel_new
0,3.3843902633457743,5.5422434570447745,0,0,0,3,1,1,0,0,1,0,0,0,2,0,0,0,0
0,4.259152536523347,4.989752083179832,1,0,1,2,1,0,0,0,0,0,2,0,0,0,2,2,0
1,4.079230924412053,6.918744673781738,1,0,1,1,0,1,1,0,0,0,2,0,0,0,0,2,1
0,3.2406373166497136,7.4471392046560885,1,2,0,3,0,0,1,0,2,2,1,1,1,1,1,1,5
1,4.436159643253809,6.636602508481567,1,0,1,2,1,0,0,0,2,1,0,0,0,0,0,2,0
0,3.0081547935525483,6.282920738604279,1,0,0,3,0,0,0,1,0,2,1,1,1,1,1,1,2
0,4.3247946887187485,4.3247946887187485,1,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0
0,4.450269224770129,5.825705078613006,1,0,1,2,1,1,0,0,2,1,0,0,0,0,0,2,0
1,4.25063580654847,7.8229854486589705,1,1,1,1,1,1,0,0,0,0,0,2,2,2,2,0,3
0,4.557029810660157,8.744073751407356,1,1,0,2,0,1,1,0,2,1,0,2,2,0,0,2,5
0,4.2520603082138555,4.2520603082138555,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0
0,3.9180050771056933,6.812070028847729,1,0,1,3,0,0,1,0,0,0,0,0,0,2,0,0,1
1,4.582924577040772,8.499701092791689,1,0,1,2,1,1,0,0,2,1,0,0,2,0,2,2,4
0,3.835141961092188,3.835141961092188,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0
0,2.962692419475791,5.35800036870921,1,2,0,0,0,1,0,1,0,2,1,1,1,1,1,1,0
0,4.666265285347902,8.399186380724089,1,0,1,2,1,0,0,0,2,1,0,2,2,0,2,2,3
0,3.2188758248682006,5.756374924775372,1,0,0,2,0,1,0,0,2,2,1,1,1,1,1,1,0
0,3.0106208860477417,6.983836303387473,1,2,0,3,0,0,1,1,0,2,1,1,1,1,1,1,4
0,4.3221439250725044,6.33620607016968,1,0,1,2,0,0,0,0,2,1,0,0,0,0,0,0,0
0,4.493120682179469,6.999103073441413,1,0,1,2,1,0,0,0,0,1,0,0,2,2,0,2,0
0,4.477336814478207,8.726140450527689,1,2,0,1,0,0,1,1,2,0,2,2,2,2,2,2,5
1,4.420646205638937,6.1004310533597925,1,0,1,1,1,0,0,0,2,1,0,0,0,0,2,0,0
1,3.7796338173824005,7.6525694341024995,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4
0,4.127940511650616,7.828655371413192,0,1,0,1,0,1,0,0,1,0,2,2,2,0,2,2,3
0,3.0007198150650303,5.763936397475948,1,1,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1
0,4.306090068583941,6.699254004404797,1,0,1,3,1,1,0,0,2,1,0,0,0,0,0,0,0
0,4.618579872898009,8.898795842259727,1,1,1,2,0,0,1,0,2,1,0,2,2,0,2,2,5
1,4.431411859854625,5.226015454792631,1,0,1,2,0,0,0,0,2,1,0,0,0,0,0,2,0
0,3.039749158970765,6.118097198041348,1,2,0,3,0,1,1,1,0,2,1,1,1,1,1,1,1
1,4.662495252607361,8.925580691839883,1,1,1,2,0,0,0,0,2,1,0,2,2,0,2,2,5
0,4.600157644164547,6.963142681061695,1,0,1,2,1,0,1,0,2,1,0,0,2,0,2,2,0
0,3.787592927049969,3.787592927049969,1,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0
0,3.9871304779149512,6.726413242301683,1,0,1,3,1,0,0,0,0,0,0,2,0,2,0,0,1
0,4.4479314095616,4.4479314095616,1,0,1,3,1,0,0,0,2,1,0,0,0,0,0,2,0
0,4.44323931884187,6.90755525897947,1,0,1,1,0,1,1,0,0,1,0,2,0,0,0,2,0
0,3.7864597824528,7.770518643838483,0,1,0,0,0,0,0,0,1,0,2,0,0,2,0,2,4
0,4.502029427068578,8.747931826918881,1,2,0,1,0,0,1,0,2,1,0,2,2,2,0,0,5
0,3.928880122494569,5.478762163329131,1,0,0,3,1,0,1,1,2,0,0,0,0,0,0,0,0
0,4.0809215418899605,4.0809215418899605,1,0,0,2,1,0,0,1,0,0,0,0,2,0,0,2,0
0,3.9787466374710543,7.28718437253946,1,0,0,3,0,1,0,0,0,0,2,0,0,2,0,0,2
0,2.9932291433358724,6.031646336740814,1,0,1,3,0,1,0,0,0,2,1,1,1,1,1,1,1
0,4.421247347827163,6.96659006470303,1,0,1,2,1,1,0,0,0,1,0,0,2,0,2,0,1
1,4.312810523985199,8.49071573694282,1,0,0,1,0,0,0,0,2,0,0,2,2,2,0,2,5
0,4.005513348515485,4.005513348515485,1,0,1,2,1,0,0,0,0,0,2,2,0,0,0,0,0
0,4.051784947803305,8.091305964166438,0,2,1,0,0,1,1,0,1,0,0,2,2,2,2,2,4
0,4.6434288981051814,7.720550421807978,1,0,1,2,1,0,1,0,2,1,2,0,2,0,2,2,1
0,2.9780773383152703,5.88095189306046,1,2,0,3,0,1,0,0,0,2,1,1,1,1,1,1,1
0,4.541164856012179,7.986096830807887,1,1,1,2,0,1,1,0,0,1,0,0,2,0,2,2,2
0,4.491441420659749,8.445138494464883,1,2,1,3,0,1,0,0,2,0,2,2,2,2,2,2,4
0,4.544889255103161,8.391278432736554,1,1,1,2,0,0,0,0,2,1,0,2,2,0,0,2,3
1,4.018183201256536,6.364406463510586,1,0,1,2,0,0,0,0,2,0,2,0,0,0,0,0,0
0,3.885679030088544,7.822124165293594,0,0,1,0,0,0,1,1,1,0,2,2,2,0,0,2,4
0,2.9575110607337933,5.194622130209272,1,0,1,3,1,0,1,1,0,2,1,1,1,1,1,1,0
1,4.653007515402251,8.685069245861971,1,0,1,0,0,1,0,0,2,1,0,2,0,2,2,2,4
1,4.323470185213858,5.0651234793803255,1,0,1,3,1,0,0,0,2,1,0,0,0,0,0,0,0
1,4.00460218672124,4.646312129319266,1,0,0,3,1,0,0,0,0,0,2,2,0,0,0,0,0
0,2.990719731730447,7.236591290854368,1,2,0,0,0,0,1,1,0,2,1,1,1,1,1,1,5
0,2.9652730660692823,2.9652730660692823,1,0,1,3,0,0,1,1,0,2,1,1,1,1,1,1,0
0,3.2208738275308737,7.395844375774257,1,2,0,1,0,1,1,0,2,2,1,1,1,1,1,1,5
0,4.436159643253809,8.705016253804798,1,2,0,3,0,1,1,0,0,0,2,2,2,2,2,2,5
0,2.9601050959108397,3.7932394694381792,1,0,0,3,0,0,0,0,0,2,1,1,1,1,1,1,0
1,4.554928969551344,4.554928969551344,1,0,1,2,1,1,1,0,2,1,0,0,0,0,2,2,0
0,4.380149874661021,8.107945940012613,1,1,1,0,0,0,0,0,0,0,2,0,2,2,2,2,3
0,3.2406373166497136,7.532463006319562,1,2,0,1,0,1,1,1,2,2,1,1,1,1,1,1,5
0,4.324132656254979,6.082218910376446,1,0,1,2,1,1,1,0,2,1,0,0,0,0,0,0,0
0,4.300680995219929,5.785208840018396,1,0,1,2,1,0,1,1,0,1,0,0,2,0,0,0,0
0,4.564868889214566,7.045863681099767,1,0,1,2,1,1,0,0,2,1,0,0,0,0,2,2,0
0,4.225372824628505,8.287087963768476,1,1,1,2,0,0,1,0,2,0,2,0,0,2,0,2,4
0,3.027715319407042,5.049214776063731,1,0,0,3,0,0,0,0,0,2,1,1,1,1,1,1,0
0,4.0100567456995115,8.20880488353739,1,0,1,3,0,0,1,0,0,0,2,0,2,0,0,0,5
0,4.257030144499196,4.257030144499196,1,0,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0
0,2.9932291433358724,7.027092661570758,1,1,0,1,0,1,1,0,0,2,1,1,1,1,1,1,4
0,2.9444389791664403,4.296604902619887,1,0,0,3,0,1,0,0,0,2,1,1,1,1,1,1,0
0,3.7864597824528,7.788646786504427,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,4
0,4.678420647727684,8.84111557850426,1,2,1,0,0,1,1,0,2,1,0,0,2,2,2,2,5
0,4.1198498526304625,7.366413542265554,1,1,0,2,0,1,0,0,2,0,2,2,0,0,0,0,2
0,4.507557357121091,8.628099301799661,1,0,0,0,0,1,0,0,2,1,2,2,2,0,0,0,5
0,4.5976419195673,8.673624126626864,1,1,0,1,0,0,1,1,0,1,2,2,0,0,2,2,4
0,4.51852237926242,8.767905216066282,1,2,1,2,0,0,1,0,2,0,2,2,2,2,2,2,5
0,4.612145799724517,8.702618260662822,1,1,1,1,0,0,1,1,2,1,2,2,2,0,0,2,5
0,4.362461479179042,8.123676416823914,1,2,1,1,0,0,0,0,2,0,0,0,2,2,2,2,3
0,4.4343818650078095,7.338173128445878,1,0,0,0,0,1,0,0,2,1,0,0,0,0,2,0,1
0,2.972975286431375,6.985225449749036,1,2,1,0,0,0,0,0,0,2,1,1,1,1,1,1,4
0,4.4880744141118445,5.872681011118015,1,0,1,2,1,0,0,0,2,1,0,2,0,0,0,2,0
0,3.017982882488811,4.417031743872572,1,0,0,1,0,0,0,0,0,2,1,1,1,1,1,1,0
0,4.018183201256536,7.609093818568372,1,1,0,1,0,0,0,1,0,0,2,2,0,0,0,0,2
0,4.463606621666305,8.580590436546029,1,0,1,0,0,0,1,1,2,1,2,0,0,2,0,0,5
0,3.0421386463681466,6.526860824808177,1,1,0,3,0,0,0,0,0,2,1,1,1,1,1,1,2
1,2.998229153752578,7.141284709848764,1,2,1,0,0,0,1,0,0,2,1,1,1,1,1,1,5
0,3.9259259105971376,5.01926462079431,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0
1,4.7331235502985525,8.950876397598387,1,2,1,2,0,0,1,0,2,1,2,2,2,2,2,2,5
0,3.977810745966149,5.240158452374504,1,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0
1,4.623991940228679,8.621445092788269,1,0,1,2,1,1,1,0,2,1,0,2,0,0,2,2,4
0,4.085976312551584,4.871373226762748,1,2,0,3,0,1,1,1,0,0,2,2,0,2,0,0,0
0,4.475061500641071,7.871597312714514,1,0,1,1,0,0,1,1,0,1,0,0,0,0,2,2,2
0,3.735285826928092,7.536497262849745,0,2,0,3,0,0,0,0,1,0,2,0,2,2,0,0,3
0,4.418840607796598,8.645727117480467,1,1,1,2,1,0,1,1,2,1,0,0,0,0,2,0,5
0,4.246350085702971,6.730421263699221,1,0,1,3,0,1,0,1,0,0,2,0,0,0,2,2,0
0,4.030694535145645,5.995207533386816,1,0,0,0,0,0,1,1,0,0,0,2,0,2,0,0,0
0,4.696381066041475,8.71914579215934,1,0,0,2,0,1,1,0,2,1,2,2,2,0,2,2,4
0,4.523417684115833,8.77661466859104,1,2,1,3,0,1,1,1,0,1,0,2,0,2,2,0,5
0,4.241326752570746,7.495569721276238,1,0,1,0,0,0,0,0,2,0,2,2,0,0,2,0,2
0,4.574710978503383,8.868441437428867,1,2,1,0,0,0,1,0,2,1,2,2,2,2,0,0,5
0,4.066459358732565,8.346226918660417,0,2,1,0,0,0,0,0,1,0,2,0,2,2,2,2,5
0,3.92395157629342,3.92395157629342,1,0,0,3,1,1,0,1,0,0,2,0,0,0,0,0,0
0,4.4942386252808095,6.760530559225612,1,0,1,2,1,1,0,0,0,1,0,0,0,0,2,2,0
0,4.254193263163997,7.596994834711065,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,2
0,4.2456340097683265,4.2456340097683265,1,0,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0
0,4.546481189639412,7.574738139521402,1,0,1,2,0,0,1,0,2,1,0,0,0,0,2,2,1
1,4.541164856012179,8.466099877031352,1,0,1,0,1,1,1,0,2,1,2,0,2,0,2,0,4
0,2.972975286431375,6.9156242373608325,1,1,0,0,0,0,1,1,0,2,1,1,1,1,1,1,4
0,4.563827222453709,8.52454609246142,1,1,0,2,0,1,0,1,0,1,2,2,2,0,0,2,4
0,4.61561544384963,7.779801499534707,1,0,1,2,1,1,1,0,2,1,0,0,2,0,2,2,1
0,4.551769409260976,8.833324227165127,1,2,1,1,0,0,1,0,2,0,2,2,2,2,2,2,5
0,4.6798137289838575,8.782921023511692,1,1,1,2,0,1,0,0,2,1,2,2,2,0,2,2,5
0,4.000033882750859,6.4262457095502,1,1,1,3,0,0,0,0,0,0,2,0,0,2,0,0,0
0,4.26689632742025,5.061011501421323,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
0,2.970414465569701,6.2466879918856035,1,1,1,0,0,1,0,0,0,2,1,1,1,1,1,1,2
0,4.030694535145645,7.768110378525988,1,1,1,1,0,0,0,0,2,0,0,2,0,0,0,0,3
0,4.550714000192032,7.431270053864115,1,0,1,2,1,1,1,0,2,1,0,0,0,0,2,2,1
1,4.645832167706981,8.947669560527967,1,2,1,0,1,1,1,0,2,1,0,2,2,0,2,2,5
0,4.505902184329423,8.738583206183499,1,2,1,1,0,0,1,1,2,0,2,2,2,2,2,2,5
0,4.107589788972121,7.621709484223076,1,1,1,3,0,0,1,1,0,0,2,2,2,0,0,0,2
0,4.593097604753822,7.9399072009499765,1,0,1,1,0,1,0,0,0,1,0,0,2,2,2,2,2
1,4.58649692072247,8.32283144152748,1,1,1,1,0,1,1,0,0,1,2,2,2,2,2,0,3
0,3.565298392342582,7.183832778075783,0,1,0,3,0,1,1,0,1,0,2,0,2,0,0,0,2
0,4.636184239517261,8.432647862138996,1,1,1,2,0,0,1,0,2,1,0,2,0,2,2,2,3
0,4.6798137289838575,8.75348985997536,1,1,1,2,0,0,0,0,2,1,2,2,2,0,2,2,4
0,4.399375273008495,8.075193758580099,1,1,0,1,0,1,0,0,2,1,0,2,0,0,0,0,3
0,4.118223836012044,5.436120870695231,1,0,0,1,1,1,1,1,0,0,0,0,0,2,0,2,0
0,4.5612182984589085,8.512411778659207,1,1,1,1,0,0,1,1,2,1,0,2,2,0,2,0,4
1,4.6520537718869415,8.896854903575887,1,1,1,2,0,1,1,0,2,1,0,2,2,0,2,2,5
1,4.261975403606051,8.424024716523773,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,5
0,3.8055507609176296,3.8055507609176296,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0
0,4.581389657322688,8.851162297819332,1,1,1,2,0,0,1,0,2,1,0,0,2,0,2,2,5
1,3.573749146860305,6.9325942223290555,0,0,1,3,0,0,1,1,1,0,0,2,2,0,0,0,2
0,4.505902184329423,4.505902184329423,1,0,1,2,1,1,0,0,0,1,0,0,0,0,2,2,0
0,4.445588116163626,8.65070958392826,1,2,1,3,0,0,0,0,2,0,2,0,2,2,2,2,5
0,2.970414465569701,2.970414465569701,1,0,1,3,0,0,0,0,0,2,1,1,1,1,1,1,0
0,4.486386649998124,7.7294495762752335,1,0,1,0,1,0,0,0,0,1,0,0,0,0,2,2,2
0,3.2228678461377385,6.671463162912652,1,2,1,3,0,0,1,1,2,2,1,1,1,1,1,1,2
0,4.605670061029742,8.483429561263428,1,0,1,1,0,0,1,0,0,1,0,0,2,2,2,2,3
0,4.019980146933238,8.049363198111342,1,0,0,2,0,0,1,1,0,0,2,2,0,0,0,0,4
0,4.44500143383527,6.401170649473401,1,0,1,3,1,1,0,0,2,1,0,0,0,0,0,2,0
0,4.512506501124672,8.12244544664927,1,0,1,2,0,1,0,0,2,1,2,0,0,0,2,0,3
0,4.429029488269218,7.891386851825305,1,0,1,0,0,0,1,0,0,1,0,2,0,0,0,2,2
0,3.8264651170664994,5.297066584646384,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,3.2228678461377385,7.49041772636681,1,2,1,1,0,1,1,1,2,2,1,1,1,1,1,1,5
1,4.515245478460105,6.108691872830643,1,0,1,2,1,1,0,0,0,1,0,0,0,0,2,2,0
0,2.9806186357439426,2.9806186357439426,1,0,0,3,0,1,1,1,0,2,1,1,1,1,1,1,0
1,4.516338972281476,7.244441778361732,1,0,1,2,0,0,0,0,0,1,0,0,0,0,2,2,1
0,3.937690752176724,6.020052003959894,1,0,1,1,0,1,1,1,0,0,2,0,0,0,0,0,0
0,3.0492730404820207,6.608000625296087,1,1,0,3,0,0,0,0,0,2,1,1,1,1,1,1,2
1,4.6515765588022475,8.672717213491465,1,0,0,2,0,0,0,0,2,1,0,2,2,0,2,2,4
0,4.664853188149265,8.414650922988615,1,0,1,0,1,1,1,0,2,1,0,0,2,2,2,2,3
1,4.45143608604605,8.646193082277787,1,0,1,2,0,1,1,1,2,1,2,2,0,0,0,0,5
0,3.0106208860477417,3.462606009790799,1,1,0,3,0,0,1,1,0,2,1,1,1,1,1,1,0
1,4.612642200826793,8.806072047436787,1,1,1,2,0,1,1,0,2,1,2,0,0,0,2,2,5
0,4.306090068583941,7.204706757441067,1,0,1,2,0,0,0,0,2,1,0,0,0,0,0,0,1
0,4.36373536470163,7.51917708698169,1,1,1,2,0,0,0,0,2,0,2,0,2,0,2,2,1
0,3.8133070324889884,5.282949889416915,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
0,2.9882040071331994,7.268083541418772,1,2,0,1,0,1,1,0,0,2,1,1,1,1,1,1,5
0,3.9259259105971376,5.368542811437534,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0
0,3.8066624897703196,6.76371168339816,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,4.354141431184346,7.214210036757201,1,0,0,2,0,0,0,0,0,1,0,2,2,0,0,0,1
1,4.424247650107844,8.05425256037082,1,0,1,2,0,0,1,0,0,1,2,0,0,0,0,2,3
0,4.293878247897177,4.875578929769415,1,0,1,1,1,1,0,0,2,1,0,0,0,0,0,0,0
0,4.551769409260976,8.419767776077736,1,1,0,0,0,1,0,0,2,1,2,2,0,0,2,0,3
0,3.0007198150650303,6.9835582423976374,1,2,0,0,0,0,1,1,0,2,1,1,1,1,1,1,4
0,4.092676505121403,6.296003736626186,1,0,0,3,0,1,0,0,2,0,0,0,0,0,0,2,0
0,4.500920164614292,7.746106090774458,1,1,1,1,0,0,1,0,2,0,2,2,2,2,2,2,2
0,3.9328055446106744,6.028398994901044,1,0,1,2,1,1,1,1,0,0,0,0,2,0,0,0,0
0,4.261975403606051,8.08654872727733,1,1,1,2,0,1,1,0,0,0,0,2,2,2,2,0,3
0,3.374168709274236,4.590056548178043,0,0,0,3,0,0,0,0,1,0,0,2,0,0,0,0,0
0,3.8416005411316,4.476199804691132,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,4.4467604492404496,6.626254065605437,1,0,1,0,1,0,1,1,2,1,0,0,0,0,2,0,0
1,4.3221439250725044,4.3221439250725044,1,0,1,2,1,1,0,0,2,1,0,0,0,0,0,0,0
0,4.308110951723713,7.5767378325427845,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,2
1,4.238444906195857,5.035653057071544,1,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0
0,4.320151230955794,8.07046849305677,1,0,1,2,1,1,0,0,0,1,2,0,0,0,0,0,3
0,3.039749158970765,3.039749158970765,1,0,0,3,1,0,0,0,0,2,1,1,1,1,1,1,0
0,4.546481189639412,8.632332736127204,1,1,1,2,0,0,1,0,2,1,0,2,2,0,0,2,4
0,4.336636932375072,8.416156647238466,1,2,1,3,0,0,1,1,2,0,2,0,2,2,2,0,4
0,3.9889840465642745,7.799855772055074,0,1,1,2,0,1,0,0,1,0,2,0,2,0,2,2,3
0,4.646791860678911,8.833550180452068,1,1,1,2,0,1,0,0,2,1,0,2,0,2,2,2,5
0,2.9932291433358724,7.228170721050553,1,2,0,0,0,1,1,1,0,2,1,1,1,1,1,1,5
0,3.2168738221975275,5.248338996741795,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0
0,4.43970574626056,7.409711687279063,1,0,1,2,0,1,0,0,2,1,2,0,2,0,0,0,1
0,2.9831534913471307,4.360547602996758,1,0,0,3,0,1,0,0,0,2,1,1,1,1,1,1,0
0,4.7331235502985525,8.979574091341416,1,2,1,0,0,0,0,0,2,1,2,2,2,2,2,2,5
0,3.8044377947482086,3.8044377947482086,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0
0,4.3208159036289855,6.357322200621367,1,0,1,2,0,0,0,0,2,1,0,0,0,0,0,0,0
0,3.202746442938317,7.153833801578843,1,2,0,3,0,1,0,0,2,2,1,1,1,1,1,1,4
1,3.2188758248682006,7.139422401237224,1,1,0,0,0,1,0,0,2,2,1,1,1,1,1,1,4
0,3.0421386463681466,5.588558661394741,1,0,0,0,0,1,1,1,0,2,1,1,1,1,1,1,0
0,4.7059200890882344,8.792830516254487,1,2,1,2,0,1,1,1,2,1,2,0,2,2,2,2,4
0,4.0163830207523885,6.839637024905846,1,0,1,1,0,1,0,0,0,0,2,2,0,0,0,0,1
0,3.768152635008444,4.817454993967425,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
0,4.695924549256556,8.927267660081302,1,1,1,0,1,1,1,0,0,1,2,2,2,2,2,2,5
0,2.9678470700644555,2.9678470700644555,1,0,0,3,0,1,0,0,0,2,1,1,1,1,1,1,0
1,4.440884991680235,8.201276239949673,1,0,1,2,0,1,0,0,2,1,0,0,0,0,2,0,3
0,2.975529566236472,5.750825080989513,1,0,0,3,0,0,1,0,0,2,1,1,1,1,1,1,1
0,3.9787466374710543,8.023879992734878,1,1,0,2,0,0,1,1,0,0,2,2,0,0,0,0,4
0,2.9856819377004897,6.517745125428833,1,1,0,1,0,1,1,1,0,2,1,1,1,1,1,1,3
0,4.719391330078114,8.982931487046018,1,2,0,1,0,0,1,0,2,1,2,2,2,2,2,2,5
1,4.440295542797857,6.809977056063432,1,0,1,1,1,0,0,0,2,1,0,0,0,0,0,2,0
1,4.554403068934438,8.494681698454139,1,0,1,2,1,0,1,0,2,1,0,2,2,0,2,0,4
1,3.9189986191645714,5.469114437490037,1,0,0,2,1,1,0,0,0,0,0,0,2,0,0,0,0
0,4.312140507209715,4.312140507209715,1,0,1,0,1,1,1,0,2,1,0,0,0,0,0,0,0
0,2.9806186357439426,5.835979644267587,1,0,1,3,1,1,0,0,0,2,1,1,1,1,1,1,1
1,4.3067641501733345,4.942356453342962,1,0,1,2,0,1,1,0,0,1,0,0,2,0,0,0,0
0,4.23410650459726,7.010311867307229,1,0,1,3,0,0,0,0,2,0,0,0,2,2,2,0,1
0,2.962692419475791,5.6888380272703785,1,1,0,1,0,0,0,0,0,2,1,1,1,1,1,1,1
0,4.085135623136791,6.7941945667589705,1,0,1,2,1,0,0,0,0,0,0,0,2,0,0,2,1
0,2.9856819377004897,5.289528860514958,1,1,1,3,0,0,0,0,0,2,1,1,1,1,1,1,0
0,4.65586330030361,8.481120318610829,1,1,1,0,1,0,0,1,0,1,2,2,0,2,2,2,3
0,4.693181063310805,8.81598581249728,1,2,1,1,0,1,1,1,2,1,0,2,2,2,2,2,5
0,4.371344786327021,4.371344786327021,1,0,1,3,0,0,0,0,2,1,0,2,0,0,0,0,0
0,3.9824814690767076,7.211888781500733,1,1,0,3,0,1,1,1,0,0,0,2,2,0,0,0,2
0,4.607168188650764,8.883085524404578,1,2,0,1,0,1,1,1,0,1,2,2,2,2,2,0,5
0,3.8099902798629945,6.083131735633806,1,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0
0,4.688131706702439,8.952391843779225,1,2,1,0,0,0,1,1,0,1,2,2,2,2,2,2,5
0,3.7049988359938197,7.635666139478373,0,0,0,0,0,0,1,0,1,0,2,0,0,0,2,0,4
0,4.013676659154646,7.400590033227209,0,1,1,1,0,1,1,1,1,0,2,2,2,2,0,2,2
0,4.659658371272161,8.933466348240994,1,2,0,0,0,1,1,0,2,1,2,2,2,2,0,2,5
0,4.541164856012179,8.012846533747956,1,0,0,2,1,1,1,0,2,1,0,2,2,0,2,0,2
0,4.5612182984589085,8.461627625966528,1,0,1,2,0,0,0,0,2,1,0,0,0,0,2,2,4
0,4.421247347827163,8.720313611124979,1,2,0,2,0,1,1,0,2,0,2,0,2,2,2,2,5
1,4.500365071621965,8.753592495740856,1,2,0,1,0,1,1,0,2,0,2,2,2,2,2,2,5
0,4.581389657322688,8.808047726283355,1,1,0,1,0,1,0,0,2,1,2,0,0,2,0,2,5
0,4.220242729097475,8.332849591670644,1,2,1,0,0,1,1,1,0,0,2,2,2,2,0,0,5
0,4.566429357671661,8.065705086995754,1,0,1,2,1,1,0,0,0,1,0,0,0,2,2,2,2
0,4.377014092850337,4.377014092850337,1,0,1,2,1,0,0,1,0,1,0,0,0,0,0,2,0
0,4.625952725170619,8.874776722464663,1,2,1,0,0,1,0,0,2,1,2,2,2,0,0,2,5
0,3.152736022363656,7.265184938051744,1,2,0,0,0,1,0,0,2,2,1,1,1,1,1,1,5
0,4.263383854543109,6.1583551568713935,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0
0,4.445588116163626,7.458474466409805,1,0,1,2,1,1,0,0,2,1,0,0,0,0,2,0,1
0,2.9678470700644555,4.7318028369214575,1,1,0,3,0,1,1,1,0,2,1,1,1,1,1,1,0
1,4.085135623136791,7.541497406249543,0,0,1,0,0,0,0,0,1,0,2,2,2,0,2,2,2
0,4.523960130562548,7.8509410743189365,1,1,0,0,0,1,1,1,2,1,0,0,0,0,2,2,2
0,2.9882040071331994,6.152732694704104,1,2,0,1,0,1,0,0,0,2,1,1,1,1,1,1,2
0,3.7819143200811256,5.629058928460265,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
0,4.388257184424518,7.644345017384919,1,0,1,2,1,1,0,0,2,1,0,0,0,2,0,0,2
1,4.497584975308154,6.2197946251094915,1,0,1,2,1,1,0,0,2,1,0,2,0,0,0,2,0
1,4.505349850705881,7.861669294952733,1,0,1,1,0,1,0,0,2,1,2,0,0,0,0,2,2
0,4.504797211841304,8.670000111659995,1,1,0,1,0,1,0,0,2,1,0,2,0,0,0,2,5
0,3.926911617921897,3.926911617921897,1,0,1,2,1,1,0,0,0,0,0,2,0,0,0,0,0
0,4.437934266612178,8.400603193806862,1,1,1,2,0,0,0,1,2,0,0,2,2,2,2,2,4
0,4.495913200051142,7.09701107162899,1,0,1,1,1,0,1,1,0,1,0,2,0,2,0,2,1
0,4.5966338549658055,7.5788613286652025,1,0,1,0,0,0,0,0,0,1,0,2,0,2,2,2,1
0,2.9932291433358724,5.738505910714586,1,1,0,3,0,1,0,0,0,2,1,1,1,1,1,1,1
0,3.0204248861443626,5.671775678521114,1,2,0,3,0,1,1,1,0,2,1,1,1,1,1,1,1
0,4.128745988939433,7.6478337542265145,1,0,1,2,0,0,0,0,0,0,0,0,2,0,0,2,2
1,4.375757021660286,7.887959336599945,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,2,2
0,2.972975286431375,6.29858153219837,1,0,1,0,0,0,1,1,0,2,1,1,1,1,1,1,2
0,3.013080911888604,3.013080911888604,1,0,1,3,0,0,0,0,0,2,1,1,1,1,1,1,0
0,3.9454577815143836,8.008299034499993,0,0,1,2,0,1,0,0,1,0,0,0,0,2,2,2,4
0,3.1484533605716547,7.392123984685767,1,1,1,0,0,0,1,1,2,2,1,1,1,1,1,1,5
0,4.180522258463153,7.823405805968869,1,1,1,3,1,1,0,0,0,0,0,2,0,2,0,2,2
0,4.175924549214524,7.857867559331803,1,0,0,3,0,0,0,0,0,0,2,2,0,0,2,0,3
0,4.396915247167632,8.099341687657024,1,0,1,2,0,1,1,1,2,1,0,0,2,0,0,0,3
0,4.289088639014612,6.479123892842133,1,0,1,3,1,0,0,1,0,0,0,0,2,2,2,2,0
0,4.310799125385514,8.449888180405324,1,2,0,1,0,1,1,1,0,0,2,2,2,2,2,0,5
